DrugID,CUI,name,AvgFrequency,StandardDeviation
DB00722,C0020625,Hyponatraemia,0,0
DB01058,C0687713,Gastrointestinal_pain,0,0
DB01039,C0151905,Alanine_aminotransferase_increased,2,1
DB08117,C0026848,Myopathy,0,0
DB00694,C0231528,Myalgia,6,5
DB04868,C0002962,Angina_pectoris,26,29
DB01215,C0025222,Melaena,0,0
DB01097,C0003467,Anxiety,0,0
DB00949,C0234215,Discomfort,50,0
DB00426,C0015672,Fatigue,2,1
DB00997,C0151905,Alanine_aminotransferase_increased,25,29
DB00246,C0009763,Conjunctivitis,1,0
DB01175,C0013378,Dysgeusia,1,0
DB01224,C0015732,Faecal_incontinence,1,0
DB00669,C0085622,Monoplegia,0,0
DB00962,C0235146,Euphoric_mood,1,0
DB01043,C0150450,Altered_state_of_consciousness,0,0
DB01043,C1384353,Infestation,0,0
DB02782,C0403632,Cystitis_noninfective,1,1
DB00338,C0027726,Nephrotic_syndrome,0,0
DB00731,C0043251,Trauma,2,1
DB05488,C0476273,Respiratory_distress,0,0
DB00700,C0011603,Dermatitis,0,0
DB01129,C0424295,Hyperkinesia,0,0
DB00362,C0018681,Headache,6,3
DB01149,C0038362,Stomatitis,1,0
DB01264,C0030252,Palpitations,0,0
DB00744,C2242588,Traumatic_liver_injury,0,0
DB00448,C0438215,Laboratory_test_abnormal,2,0
DB00669,C0541919,Dystonic_reaction,0,0
DB00481,C0151936,Tendon_disorder,3,0
DB00341,C0033774,Pruritus,0,0
DB00439,C0011603,Dermatitis,4,1
DB00864,C0037274,Skin_disorder,9,18
DB00459,C0033860,Psoriasis,0,0
DB00724,C0013604,Oedema,17,22
DB00268,C0019360,Herpes_zoster,26,29
DB08864,C0917801,Insomnia,4,1
DB01149,C0014591,Epistaxis,1,0
DB00811,C0011124,Libido_decreased,50,0
DB00811,C0235266,Eye_irritation,50,0
DB00510,C1384666,Hearing_impaired,0,0
DB05379,C0031542,Phlebitis,0,0
DB00413,C0231530,Muscle_twitching,1,1
DB00683,C0041834,Erythema,2,2
DB00422,C0018681,Headache,15,12
DB01254,C0007222,Cardiovascular_disorder,0,0
DB00244,C0237326,Dyschezia,0,0
DB00906,C0009450,Infection,14,4
DB01248,C0518015,Haemoglobin,0,0
DB00563,C0011849,Diabetes_mellitus,6,0
DB01320,C0281981,Skin_mass,1,0
DB00203,C0018965,Haematuria,0,0
DB01175,C0000786,Abortion_spontaneous,0,0
DB00404,C0554976,Bradyphrenia,1,0
DB00558,C0026858,Musculoskeletal_pain,6,0
DB00847,C0036439,Scoliosis,0,0
DB01280,C0014549,Grand_mal_convulsion,0,1
DB00924,C0021177,Libido_increased,0,0
DB01189,C0042963,Vomiting,6,6
DB00294,C0232461,Increased_appetite,0,0
DB00804,C0458219,Complex_regional_pain_syndrome,0,0
DB01156,C0009676,Confusional_state,3,4
DB00853,C0002871,Anaemia,13,23
DB00230,C0004134,Ataxia,4,4
DB01320,C0031256,Petechiae,1,0
DB00989,C0020538,Hypertension,8,18
DB00656,C0040822,Tremor,3,2
DB00323,C0020578,Hyperventilation,1,0
DB08873,C0267596,Rectal_haemorrhage,1,0
DB00402,C0085628,Stupor,0,0
DB00246,C0023066,Laryngospasm,0,0
DB00622,C0039070,Syncope,0,0
DB00612,C0812387,Coldness,25,36
DB00952,C0518015,Haemoglobin,0,0
DB00555,C0009450,Infection,7,6
DB03261,C2363730,Oropharyngeal_discomfort,6,6
DB00843,C0026603,Motion_sickness,1,0
DB00315,C0039070,Syncope,1,0
DB00425,C0234458,Abnormal_dreams,1,0
DB00569,C2830004,Somnolence,0,0
DB00843,C0086543,Cataract,50,0
DB00582,C0040034,Thrombocytopenia,9,19
DB00261,C0039070,Syncope,3,0
DB00472,C0017675,Glossitis,1,0
DB00564,C0042384,Vasculitis,0,0
DB01009,C0028084,Nightmare,0,0
DB00246,C0002622,Amnesia,50,0
DB00193,C0036974,Shock,0,0
DB01222,C0152517,Viral_diarrhoea,1,1
DB03786,C0003862,Arthralgia,1,0
DB00207,C0852911,Blood_alkaline_phosphatase_increased,0,0
DB01236,C0042075,Urinary_tract_disorder,0,0
DB00715,C0392156,Akathisia,0,0
DB00186,C0085593,Chills,1,0
DB00982,C0233514,Abnormal_behaviour,0,0
DB00215,C0020433,Hyperbilirubinaemia,0,0
DB00465,C0027051,Myocardial_infarction,0,0
DB00472,C0242184,Hypoxia,0,0
DB01167,C0036830,Serum_sickness,0,0
DB00244,C0011991,Diarrhoea,9,13
DB00320,C0151827,Eye_pain,0,0
DB00248,C1443060,Feeling_abnormal,3,2
DB01265,C2047937,Ill-defined_disorder,8,6
DB01157,C0040034,Thrombocytopenia,17,16
DB00268,C0023067,Laryngitis,26,29
DB08907,C1167965,Urine_output_increased,50,0
DB00585,C0036572,Convulsion,0,0
DB05013,C0521491,Application_site_pain,14,20
DB00413,C0242350,Erectile_dysfunction,2,1
DB00953,C0349506,Photosensitivity,0,0
DB06218,C0575081,Gait_disturbance,3,3
DB01136,C0030193,Pain,6,4
DB06218,C0428977,Bradycardia,0,0
DB00669,C0149741,Breast_discharge,0,0
DB00490,C0085633,Mood_swings,0,0
DB01024,C0266589,Ear_malformation,0,0
DB00459,C0013378,Dysgeusia,3,3
DB00982,C0042384,Vasculitis,0,0
DB00282,C0342579,Electrolyte_imbalance,0,0
DB06698,C0013404,Dyspnoea,0,0
DB00268,C0031542,Phlebitis,26,29
DB05488,C0836924,Thrombocytosis,0,0
DB00603,C0020517,Hypersensitivity,0,0
DB00966,C0041969,Urethral_disorder,0,0
DB00641,C0002622,Amnesia,0,0
DB00661,C0020517,Hypersensitivity,0,0
DB00230,C0409974,Lupus_erythematosus,0,0
DB07600,C0032617,Polyuria,1,0
DB00425,C0027051,Myocardial_infarction,0,0
DB00510,C0151736,Accidental_injury,8,3
DB04635,C0011570,Depression,2,1
DB01248,C0151744,Myocardial_ischaemia,1,1
DB00715,C0042024,Urinary_incontinence,0,0
DB00836,C0012833,Dizziness,1,1
DB08873,C0497201,Abnormal_sensation_in_eye,1,0
DB00569,C0085932,Dermatitis_bullous,2,2
DB06809,C0042963,Vomiting,13,20
DB00243,C0037274,Skin_disorder,0,0
DB00268,C0001925,Albuminuria,26,29
DB00734,C0920289,Sluggishness,1,1
DB00820,C0030252,Palpitations,0,0
DB07417,C0035243,Respiratory_tract_infection,0,0
DB01208,C0042164,Uveitis,0,0
DB01068,C0015672,Fatigue,6,2
DB05488,C0003864,Arthritis,0,0
DB00519,C0042963,Vomiting,0,0
DB00996,C0702166,Acne,1,0
DB01118,C1527407,Eosinophilic_pneumonia,0,0
DB00783,C0547030,Visual_disturbance,0,0
DB01041,C0023440,Erythroleukaemia,0,0
DB01004,C0687713,Gastrointestinal_pain,11,4
DB00422,C0013144,Drowsiness,25,36
DB00355,C0151905,Alanine_aminotransferase_increased,6,0
DB00177,C0031350,Pharyngitis,1,0
DB00978,C0018681,Headache,4,0
DB00252,C0542571,Face_oedema,50,0
DB00671,C0042963,Vomiting,2,0
DB00198,C0178298,Unspecified_disorder_of_skin_and_subcutaneous_tissue,0,0
DB08417,C0021053,Immune_system_disorder,0,0
DB08567,C0456909,Blindness,0,0
DB08567,C0002170,Alopecia,13,23
DB00215,C0024902,Breast_pain,1,0
DB00582,C0013595,Eczema,1,0
DB00555,C0027813,Neuritis,0,0
DB00975,C0000737,Abdominal_pain,1,0
DB00987,C0020255,Hydrocephalus,2,0
DB00091,C0236171,Infection_susceptibility_increased,50,0
DB00916,C0042267,Vaginal_inflammation,9,6
DB05314,C0241057,Skin_burning_sensation,0,0
DB01320,C0013404,Dyspnoea,1,0
DB00472,C0027813,Neuritis,0,0
DB01215,C0235146,Euphoric_mood,1,0
DB02351,C0021053,Immune_system_disorder,0,0
DB00811,C0036689,Pharyngitis_streptococcal,50,0
DB00556,C0004093,Asthenia,0,0
DB00582,C0542571,Face_oedema,50,0
DB00369,C0027765,Nervous_system_disorder,0,0
DB00978,C0014742,Erythema_multiforme,0,0
DB01609,C0013395,Dyspepsia,50,0
DB00268,C0018772,Partial_hearing_loss,26,35
DB00495,C0040822,Tremor,0,0
DB00335,C0018681,Headache,0,0
DB00448,C1384353,Infestation,0,0
DB00675,C0015672,Fatigue,8,8
DB00193,C1321686,Faecaloma,0,0
DB00244,C0019112,Haemorrhoids,4,6
DB01072,C0917801,Insomnia,2,2
DB00244,C0232849,Bladder_pain,1,1
DB01189,C0031350,Pharyngitis,1,0
DB00715,C0340464,Extrasystoles,0,0
DB01149,C0699828,Serotonin_syndrome,0,0
DB00843,C0031212,Personality_disorder,2,1
DB00472,C0857305,Thrombocytopenic_purpura,0,0
DB00230,C0005684,Bladder_cancer,0,0
DB01002,C0020458,Hyperhidrosis,0,0
DB00264,C0221512,Stomach_ache,50,0
DB00973,C0021053,Immune_system_disorder,0,0
DB00722,C0151773,Bone_marrow_depression,0,0
DB00820,C0017160,Gastroenteritis,3,1
DB00915,C0338831,Mania,0,0
DB00506,C0012833,Dizziness,12,6
DB01255,C0232459,Digestion_impaired,0,0
DB08298,C0042384,Vasculitis,0,0
DB04574,C0018916,Haemangioma,0,0
DB00370,C0231218,Malaise,50,0
DB02174,C0027497,Nausea,17,11
DB00193,C0239783,Groin_pain,0,0
DB01156,C0234458,Abnormal_dreams,2,1
DB01415,C0020517,Hypersensitivity,0,0
DB00997,C0027651,Neoplasm,0,0
DB00982,C0009763,Conjunctivitis,10,11
DB02392,C0852911,Blood_alkaline_phosphatase_increased,0,0
DB00912,C0042963,Vomiting,2,1
DB00910,C0010200,Cough,2,1
DB00889,C0085631,Agitation,50,0
DB00586,C0009806,Constipation,3,3
DB00555,C0002886,Anaemia_macrocytic,0,0
DB00315,C0031350,Pharyngitis,1,0
DB00355,C0011603,Dermatitis,3,2
DB00989,C0020649,Hypotension,17,26
DB00293,C0002871,Anaemia,16,0
DB01006,C0003864,Arthritis,7,8
DB08567,C0233472,Affect_lability,1,0
DB01001,C1971624,Appetite_absent,1,0
DB00215,C0039971,Thirst,0,0
DB00215,C0004604,Back_pain,2,0
DB01080,C0575081,Gait_disturbance,8,3
DB00889,C0917801,Insomnia,17,21
DB00987,C0344232,Vision_blurred,12,1
DB06772,C0037763,Muscle_spasms,0,0
DB00209,C0000731,Abdominal_distension,1,0
DB00917,C0269806,Failed_induction_of_labour,2,0
DB00656,C1142412,Vasodilation_procedure,0,0
DB00694,C0917801,Insomnia,7,6
DB00193,C0853759,Blood_potassium_abnormal,0,0
DB00996,C0031046,Pericarditis,0,0
DB00878,C0030193,Pain,5,0
DB04868,C0029134,Optic_neuritis,1,0
DB01224,C0010520,Cyanosis,1,0
DB00952,C0281825,Dysequilibrium,0,0
DB00686,C0022346,Jaundice,0,1
DB00564,C0013404,Dyspnoea,0,0
DB08901,C0750394,White_blood_cell_count_decreased,34,18
DB01224,C0027796,Neuralgia,0,0
DB01068,C0242350,Erectile_dysfunction,0,1
DB00722,C0037317,Sleep_disturbance,0,0
DB08828,C0232462,Decreased_appetite,14,13
DB07600,C0600142,Hot_flush,19,24
DB05488,C0038826,Superinfection,1,0
DB00209,C0687713,Gastrointestinal_pain,1,1
DB00370,C0018021,Goitre,0,0
DB01224,C0018802,Cardiac_failure_congestive,0,0
DB01175,C0016479,Food_poisoning,1,0
DB00697,C0000737,Abdominal_pain,50,0
DB00425,C0022904,Lacrimal_disorder,0,0
DB00556,C0011603,Dermatitis,0,0
DB00949,C0004093,Asthenia,19,20
DB01196,C0423153,Lacrimation,1,0
DB00222,C0012833,Dizziness,4,5
DB04574,C0011603,Dermatitis,3,2
DB00731,C0948873,Flu_symptoms,3,1
DB00512,C0009450,Infection,8,0
DB00399,C0427008,Stiffness,50,0
DB00734,C0151889,Hyperreflexia,0,0
DB00404,C0037274,Skin_disorder,1,0
DB00315,C0020517,Hypersensitivity,0,0
DB00742,C0549373,Laryngeal_pain,1,2
DB01165,C0041349,Tubulointerstitial_nephritis,0,0
DB00369,C0002871,Anaemia,0,0
DB01085,C0152227,Lacrimation_increased,7,1
DB00480,C1384666,Hearing_impaired,0,0
DB00740,C0013428,Dysuria,1,1
DB02648,C0030517,Parathyroid_disorder,4,2
DB01190,C0015230,Rash,4,4
DB00216,C0026826,Hypertonia,25,29
DB01204,C0011630,Fungal_skin_infection,5,6
DB00740,C0020649,Hypotension,1,0
DB00577,C0549249,Depressed_level_of_consciousness,0,0
DB00465,C0013144,Drowsiness,6,0
DB01320,C1527311,Brain_oedema,2,2
DB00294,C0013390,Dysmenorrhoea,7,0
DB01189,C0041834,Erythema,0,0
DB00535,C0002878,Haemolytic_anaemia,0,0
DB05488,C0392699,Dysaesthesia,0,0
DB00624,C0085606,Micturition_urgency,0,0
DB00230,C0011991,Diarrhoea,11,21
DB00982,C0243026,Sepsis,0,0
DB00746,C0474381,Chromatopsia,0,0
DB01156,C0009450,Infection,6,3
DB00996,C0042594,Vestibular_disorder,0,0
DB01156,C0001807,Aggression,0,0
DB00715,C0151744,Myocardial_ischaemia,0,0
DB00408,C0013378,Dysgeusia,25,24
DB00472,C0027796,Neuralgia,1,0
DB01165,C1609512,Vulvovaginal_mycotic_infection,0,0
DB00422,C0043096,Weight_decreased,9,15
DB00675,C0032285,Pneumonia,0,0
DB00808,C0002871,Anaemia,0,0
DB01020,C0020649,Hypotension,4,0
DB01262,C0004610,Bacteraemia,2,3
DB00198,C1384353,Infestation,0,0
DB01181,C0023449,Acute_lymphocytic_leukaemia,0,0
DB00715,C0547030,Visual_disturbance,1,0
DB01610,C1619712,Procedural_pain,7,6
DB00629,C0858797,Instillation_site_pain,0,0
DB00556,C0026821,Cramp_muscle,0,0
DB05488,C0031256,Petechiae,0,0
DB00227,C0427055,Facial_paresis,0,0
DB00230,C0007785,Cerebral_infarction,0,0
DB01167,C0267792,Hepatobiliary_disease,0,0
DB00438,C0020433,Hyperbilirubinaemia,0,0
DB00932,C0085605,Hepatic_failure,0,0
DB01208,C0000737,Abdominal_pain,2,1
DB08893,C0043352,Dry_mouth,6,3
DB00708,C0235146,Euphoric_mood,2,0
DB00987,C0042024,Urinary_incontinence,5,5
DB00275,C0035410,Rhabdomyolysis,0,0
DB00193,C0028734,Nocturia,0,0
DB01320,C0019079,Haemoptysis,1,0
DB00624,C0235290,Taste_bitter,4,0
DB00603,C0002453,Amenorrhoea,6,0
DB00882,C0008626,Cytogenetic_abnormality,0,0
DB01217,C0015230,Rash,7,3
DB00857,C3665347,Visual_impairment,1,1
DB01008,C0003123,Anorexia,85,0
DB00334,C0043049,Water_intoxication,0,0
DB00588,C0549293,Nasal_soreness,2,0
DB04868,C0406484,Sebaceous_hyperplasia,1,0
DB00997,C0023418,Leukaemia,6,0
DB01544,C0011253,Delusion,0,0
DB00590,C0235906,Bronchospasm_aggravated,0,0
DB00334,C0687713,Gastrointestinal_pain,4,2
DB00938,C0015230,Rash,2,1
DB00242,C0039231,Tachycardia,20,24
DB00718,C0085682,Hypophosphataemia,25,29
DB01238,C0023530,Leukopenia,1,0
DB00437,C0086543,Cataract,0,0
DB00481,C0600142,Hot_flush,21,17
DB05318,C0151505,Application_site_reaction,1,0
DB00343,C1320474,Nuchal_rigidity,1,0
DB00285,C0029191,Orchitis,0,0
DB07600,C1443060,Feeling_abnormal,14,24
DB01200,C0264545,Pleural_thickening,0,0
DB00303,C0038999,Swelling,3,0
DB00402,C0233494,Tension,2,2
DB00811,C0855242,Disturbance_in_sexual_arousal,50,0
DB00904,C0003811,Arrhythmia,0,0
DB00736,C0027707,Nephritis_interstitial,0,0
DB00996,C0232849,Bladder_pain,0,0
DB08815,C0011071,Sudden_death,0,0
DB00091,C0240035,Lung_fibrosis_interstitial,0,0
DB00193,C0520966,Coordination_abnormal,0,0
DB01095,C0151480,Antinuclear_antibody_positive,0,0
DB00338,C0042109,Urticaria,0,0
DB00213,C0017168,Gastrooesophageal_reflux_disease,0,0
DB00210,C0038814,Sunburn,1,1
DB01189,C0235744,Breath_holding,8,8
DB01118,C0700361,Emotional_distress,0,0
DB00658,C0015672,Fatigue,3,0
DB01141,C0027947,Neutropenia,35,34
DB00962,C0013428,Dysuria,1,0
DB00492,C0002962,Angina_pectoris,1,0
DB00227,C0038325,Stevens-Johnson_syndrome,0,0
DB00857,C0000729,Abdominal_cramps,55,0
DB08567,C0700590,Sweating_increased,7,13
DB00857,C0042384,Vasculitis,0,0
DB00577,C2973529,Leukocytoclastic_vasculitis,0,0
DB08873,C0000731,Abdominal_distension,50,0
DB00422,C0042384,Vasculitis,0,0
DB01254,C0009450,Infection,7,5
DB08899,C0085649,Oedema_peripheral,8,7
DB00745,C0011570,Depression,0,0
DB00355,C0235710,Chest_discomfort,7,1
DB00917,C1868769,Anaphylactoid_syndrome_of_pregnancy,0,0
DB00783,C0271650,Glucose_tolerance_impaired,0,0
DB00437,C0006266,Bronchospasm,0,0
DB00996,C0043251,Trauma,50,0
DB01112,C0518015,Haemoglobin,0,0
DB00296,C0085593,Chills,3,1
DB00349,C0014457,Eosinophilia,0,0
DB00404,C0009782,Connective_tissue_disorder,4,3
DB00203,C0242350,Erectile_dysfunction,0,0
DB01043,C0235431,Blood_creatinine_increased,0,0
DB00783,C0349790,Exacerbation_of_asthma,0,0
DB00426,C0033774,Pruritus,6,15
DB01175,C0847033,Allergic_oedema,0,0
DB01190,C0877661,Application_site_burn,8,2
DB00675,C0030554,Paraesthesia,6,1
DB01320,C0004604,Back_pain,1,1
DB00843,C0026826,Hypertonia,1,0
DB00715,C0002871,Anaemia,1,0
DB00724,C0040264,Tinnitus,0,0
DB00230,C0026650,Movement_disorder,1,0
DB00932,C0019360,Herpes_zoster,1,0
DB00904,C0004093,Asthenia,6,4
DB00246,C0011630,Fungal_skin_infection,14,23
DB01264,C0003123,Anorexia,2,2
DB08893,C0029408,Osteoarthritis,0,0
DB01083,C0018681,Headache,36,11
DB01254,C0011603,Dermatitis,11,8
DB01181,C0042075,Urinary_tract_disorder,0,0
DB00186,C0085631,Agitation,1,0
DB00422,C0012833,Dizziness,8,14
DB00506,C0853959,Device_breakage,0,0
DB01416,C0027697,Nephritis,0,0
DB00972,C0233494,Tension,0,0
DB08567,C0025345,Menstrual_disorder,1,0
DB00556,C0012833,Dizziness,1,1
DB01112,C0019080,Haemorrhage,0,0
DB01320,C0011991,Diarrhoea,1,0
DB00224,C0000737,Abdominal_pain,11,4
DB01068,C0013390,Dysmenorrhoea,2,1
DB00379,C0037763,Muscle_spasms,1,0
DB00764,C0006840,Candida_infection,4,2
DB00749,C0017181,Gastrointestinal_haemorrhage,0,0
DB00402,C0013428,Dysuria,1,0
DB00195,C0948595,Ocular_discomfort,0,0
DB00544,C0013404,Dyspnoea,0,0
DB08311,C0149744,Oral_lesion,0,0
DB08911,C0038362,Stomatitis,6,7
DB00916,C0043352,Dry_mouth,1,1
DB00633,C0020538,Hypertension,15,8
DB05039,C0012833,Dizziness,25,29
DB01101,C0853692,Blood_triglycerides_increased,0,0
DB00198,C0015672,Fatigue,0,0
DB01059,C0040822,Tremor,0,0
DB00916,C0232487,Abdominal_discomfort,6,2
DB01182,C0036974,Shock,1,1
DB00669,C0018524,Hallucination,0,0
DB00796,C0311468,Blood_bilirubin_increased,0,0
DB05508,C0687713,Gastrointestinal_pain,0,0
DB08002,C0018524,Hallucination,50,0
DB06218,C0917801,Insomnia,0,0
DB01156,C0031542,Phlebitis,0,0
DB03261,C0016382,Flushing,26,29
DB00363,C0015371,Extrapyramidal_disorder,0,0
DB00425,C0424296,Disinhibition,0,1
DB00494,C0232462,Decreased_appetite,0,0
DB00287,C0231919,Nasal_dryness,0,0
DB01217,C0020443,Hypercholesterolaemia,6,2
DB00261,C0017152,Gastritis,3,0
DB00932,C0002871,Anaemia,1,1
DB00404,C0020517,Hypersensitivity,3,1
DB01181,C0232766,Asterixis,0,0
DB01320,C0149931,Migraine,1,0
DB00195,C0006266,Bronchospasm,0,0
DB01008,C0687713,Gastrointestinal_pain,72,0
DB00715,C1565489,Renal_impairment,0,0
DB07998,C0085649,Oedema_peripheral,2,0
DB00949,C0010200,Cough,3,4
DB00715,C0037274,Skin_disorder,0,0
DB00480,C0032285,Pneumonia,12,12
DB00734,C0007820,Cerebrovascular_disorder,0,0
DB04896,C0242422,Parkinsonism,0,0
DB00586,C0031350,Pharyngitis,4,2
DB01004,C0042963,Vomiting,12,6
DB00989,C0020580,Hypoaesthesia,1,0
DB08567,C0151772,Manic_psychosis,0,0
DB00808,C0085610,Sinus_bradycardia,3,0
DB01175,C0015408,Eye_injury,0,0
DB00811,C2047937,Ill-defined_disorder,23,27
DB00972,C0015672,Fatigue,1,1
DB00758,C0011609,Drug_eruption,0,0
DB00181,C0234518,Slurred_speech,14,24
DB00558,C0006266,Bronchospasm,0,0
DB00960,C0015230,Rash,1,0
DB05488,C0035455,Rhinitis,0,0
DB00404,C0235146,Euphoric_mood,1,0
DB00230,C0016867,Furunculosis,1,0
DB00590,C0014591,Epistaxis,0,1
DB00758,C0018944,Haematoma,0,0
DB08477,C0238154,Epidural_haemorrhage,0,0
DB00499,C0600142,Hot_flush,46,0
DB01059,C0392386,Platelet_count_decreased,1,0
DB00472,C0151736,Accidental_injury,4,2
DB04896,C0687713,Gastrointestinal_pain,2,1
DB00230,C0033860,Psoriasis,1,0
DB00882,C0000768,Congenital_anomaly,0,0
DB00658,C0016204,Flatulence,8,0
DB00465,C0002874,Aplastic_anaemia,0,0
DB00481,C0042029,Urinary_tract_infection,4,0
DB00370,C0033774,Pruritus,25,29
DB00978,C0023518,Leukocytosis,0,0
DB00268,C0015393,Congenital_eye_disorder,2,1
DB00853,C0027497,Nausea,28,20
DB00402,C0404521,Vaginal_infection,1,0
DB01080,C0242350,Erectile_dysfunction,2,3
DB01100,C0011603,Dermatitis,4,4
DB05488,C0392386,Platelet_count_decreased,0,0
DB00091,C0042023,Pollakiuria,2,2
DB00215,C0013378,Dysgeusia,34,26
DB00091,C0017675,Glossitis,0,0
DB01155,C0011603,Dermatitis,1,1
DB00669,C0687713,Gastrointestinal_pain,0,0
DB01182,C0015397,Eye_disorder,0,0
DB01175,C0242350,Erectile_dysfunction,1,1
DB00804,C0020620,Hypohidrosis,0,0
DB00180,C0004604,Back_pain,2,1
DB00990,C1443060,Feeling_abnormal,4,0
DB00246,C0035455,Rhinitis,2,1
DB00193,C0037299,Skin_ulcer,0,0
DB00181,C0086565,Hepatic_function_abnormal,0,0
DB00615,C0004093,Asthenia,1,0
DB00811,C0234913,Rash_erythematous,50,0
DB00684,C0033774,Pruritus,1,0
DB00425,C0151905,Alanine_aminotransferase_increased,1,0
DB05379,C0020649,Hypotension,0,0
DB00218,C0023052,Laryngeal_oedema,0,0
DB00425,C0235129,Feeling_strange,0,0
DB00950,C0020517,Hypersensitivity,0,0
DB00899,C0855775,Pulmonary_function_test_decreased,6,15
DB00749,C0041349,Tubulointerstitial_nephritis,0,0
DB08380,C0011603,Dermatitis,9,4
DB00624,C0338656,Cognitive_impairment,0,0
DB00531,C0004093,Asthenia,0,0
DB00300,C0017178,Gastrointestinal_disorder,0,0
DB00564,C1956346,Coronary_artery_disease,0,0
DB00315,C2830004,Somnolence,4,2
DB01129,C0016655,Multiple_fractures,0,0
DB01265,C0012833,Dizziness,3,2
DB01182,C0013378,Dysgeusia,7,9
DB00472,C0011124,Libido_decreased,10,15
DB01320,C0002622,Amnesia,1,0
DB04574,C0032708,Porphyrin_metabolism_disorder,0,0
DB00335,C0004245,Atrioventricular_block,5,4
DB00230,C1142135,Muscle_relaxant_therapy,1,0
DB01098,C0027765,Nervous_system_disorder,0,0
DB06218,C0030554,Paraesthesia,6,2
DB00246,C0085649,Oedema_peripheral,1,0
DB00363,C0004245,Atrioventricular_block,0,0
DB00203,C0017152,Gastritis,2,2
DB01248,C0002792,Anaphylactic_shock,0,0
DB00916,C0037274,Skin_disorder,6,0
DB02000,C0009806,Constipation,50,0
DB01248,C0027651,Neoplasm,0,0
DB00538,C0234215,Discomfort,22,6
DB00990,C0037763,Muscle_spasms,3,0
DB06698,C0018681,Headache,50,0
DB07600,C0575081,Gait_disturbance,1,0
DB00740,C0026827,Hypotonia,0,0
DB00410,C0042109,Urticaria,0,0
DB00523,C0677500,Stinging,50,0
DB00924,C0013378,Dysgeusia,6,0
DB07600,C0235416,Blood_uric_acid_increased,1,0
DB00412,C0042109,Urticaria,0,0
DB00666,C0018681,Headache,10,11
DB00315,C0340865,Anaphylactoid_reaction,0,0
DB08873,C1328308,Increased_upper_airway_secretion,1,0
DB01149,C0542571,Face_oedema,1,0
DB01175,C0011603,Dermatitis,5,15
DB00558,C0013404,Dyspnoea,0,0
DB00334,C0022346,Jaundice,0,0
DB01095,C0008031,Chest_pain,1,0
DB00783,C0558368,Vaginal_irritation,2,2
DB00736,C0022346,Jaundice,0,0
DB00213,C0002871,Anaemia,0,0
DB01219,C0012833,Dizziness,2,2
DB00285,C0032285,Pneumonia,1,0
DB05488,C0917801,Insomnia,0,0
DB00802,C0235146,Euphoric_mood,2,0
DB00181,C0152198,Accommodation_disorder,50,0
DB00252,C0423791,Rash_maculo-papular,1,0
DB01224,C0004604,Back_pain,2,2
DB00268,C0031117,Neuropathy_peripheral,1,0
DB00843,C0015672,Fatigue,4,2
DB00363,C0149725,Lower_respiratory_tract_infection,0,0
DB01254,C1112320,Temperature_intolerance,1,0
DB01544,C0009676,Confusional_state,50,0
DB00230,C0151882,Purpuric_rash,0,0
DB07554,C0497365,Rash_generalised,50,0
DB00295,C0004604,Back_pain,0,0
DB08873,C0178298,Unspecified_disorder_of_skin_and_subcutaneous_tissue,0,0
DB08567,C0033774,Pruritus,13,23
DB00939,C0017178,Gastrointestinal_disorder,10,0
DB01118,C0038325,Stevens-Johnson_syndrome,0,0
DB01062,C0042109,Urticaria,0,0
DB00700,C0039070,Syncope,50,0
DB00734,C0039070,Syncope,1,1
DB01190,C1609512,Vulvovaginal_mycotic_infection,8,4
DB07886,C0013595,Eczema,7,5
DB00555,C0151905,Alanine_aminotransferase_increased,0,0
DB00338,C0314719,Dry_eye,0,0
DB00795,C0022346,Jaundice,0,0
DB04855,C0687713,Gastrointestinal_pain,4,1
DB00196,C0004604,Back_pain,1,0
DB01050,C0020639,Hypoproteinaemia,9,2
DB00285,C0022107,Irritability,26,29
DB00402,C0855242,Disturbance_in_sexual_arousal,1,2
DB00674,C0038663,Suicide_attempt,0,0
DB00560,C0151539,Blood_urea_increased,13,22
DB00674,C0013378,Dysgeusia,0,0
DB08567,C0919715,Lupus-like_syndrome,0,0
DB00198,C0013395,Dyspepsia,0,0
DB00471,C0041969,Urethral_disorder,0,0
DB00341,C0917801,Insomnia,1,1
DB01327,C0343863,Genital_candidiasis,0,0
DB00669,C0012569,Diplopia,0,0
DB00216,C0003811,Arrhythmia,0,0
DB01181,C0016382,Flushing,0,0
DB00294,C0043094,Weight_increased,8,7
DB08567,C0235807,Hair_texture_abnormal,0,0
DB08567,C0558489,Renal_pain,0,0
DB00715,C0235086,Muscle_contractions_involuntary,0,0
DB01068,C0520966,Coordination_abnormal,3,3
DB01186,C0013428,Dysuria,1,0
DB00989,C0030920,Peptic_ulcer,1,0
DB00399,C0035078,Renal_failure,25,36
DB06288,C1735368,Acute_dystonia,50,0
DB00493,C0001824,Agranulocytosis,0,0
DB00425,C0236075,Menopausal_symptoms,0,0
DB08889,C0235431,Blood_creatinine_increased,13,12
DB01101,C3665624,Blood_calcium_decreased,6,6
DB03261,C1258215,Ileus,0,0
DB00834,C0009450,Infection,50,0
DB00746,C0497365,Rash_generalised,0,0
