HPOID,Name,CUI,DBpedia_URI,,
1006,Hypotrichosis,C0020678,http://dbpedia.org/resource/Hypotrichosis,,
8064,Ichthyosis,C0020757,http://dbpedia.org/resource/Ichthyosis,,
2721,Immunodeficiency,C0021051,http://dbpedia.org/resource/Immunodeficiency,,
30788,Impacted_cerumen,C0021092,http://dbpedia.org/resource/Impacted_majors,,
31218,Inappropriate_antidiuretic_hormone_secretion,C0021141,http://dbpedia.org/resource/Syndrome_of_inappropriate_antidiuretic_hormone_secretion,,
789,Infertility,C0021359,http://dbpedia.org/resource/Infertility,,
8222,Female_infertility,C0021361,http://dbpedia.org/resource/Female_infertility,,
3251,Male_infertility,C0021364,http://dbpedia.org/resource/Male_infertility,,
855,Insulin_resistance,C0021655,http://dbpedia.org/resource/Insulin_resistance,,
4417,Intermittent_claudication,C0021775,http://dbpedia.org/resource/Intermittent_claudication,,
2242,Abnormal_intestine_morphology,C0021831,http://dbpedia.org/resource/Myeloid_sarcoma,,
5214,Intestinal_obstruction,C0021843,http://dbpedia.org/resource/Intestinal_pseudoobstruction,,
31368,Intestinal_perforation,C0021845,http://dbpedia.org/resource/Perforation,,
2576,Intussusception,C0021933,http://dbpedia.org/resource/Intussusception,,
1094,Iridocyclitis,C0022073,http://dbpedia.org/resource/Fuchs_heterochromic_iridocyclitis,,
1101,Iritis,C0022081,http://dbpedia.org/resource/Iraqis,,
737,Irritability,C0022107,http://dbpedia.org/resource/Irritability,,
952,Jaundice,C0022346,http://dbpedia.org/resource/Jaundice,,
3040,Arthropathy,C0022408,http://dbpedia.org/resource/Arthropathy,,
491,Keratitis,C0022568,http://dbpedia.org/resource/Keratitis,,
31525,Keratoacanthoma,C0022572,http://dbpedia.org/resource/Keratoacanthoma,,
1096,Keratoconjunctivitis,C0022573,http://dbpedia.org/resource/Keratoconjunctivitis,,
563,Keratoconus,C0022578,http://dbpedia.org/resource/Keratoconus,,
25127,Actinic_keratosis,C0022602,http://dbpedia.org/resource/Actinic_keratosis,,
31287,Seborrheic_keratosis,C0022603,http://dbpedia.org/resource/Seborrheic_keratosis,,
1946,Ketosis,C0022638,http://dbpedia.org/resource/Ketosis,,
1993,Ketoacidosis,C0022638,http://dbpedia.org/resource/Ketoacidosis,,
25418,Renal_cortical_necrosis,C0022656,http://dbpedia.org/resource/Renal_cortical_necrosis,,
112,Nephropathy,C0022658,http://dbpedia.org/resource/Kidney_disease,,
1919,Acute_kidney_injury,C0022660,http://dbpedia.org/resource/Acute_kidney_injury,,
8682,Acute_tubular_necrosis,C0022672,http://dbpedia.org/resource/Acute_tubular_necrosis,,
113,Polycystic_kidney_dysplasia,C0022680,http://dbpedia.org/resource/Polycystic_kidney_disease,,
4789,Lactose_intolerance,C0022951,http://dbpedia.org/resource/Lactose_intolerance,,
12027,Laryngeal_edema,C0023052,http://dbpedia.org/resource/Edema,,
6511,Laryngeal_stridor,C0023066,http://dbpedia.org/resource/Stridor,,
25425,Laryngospasm,C0023066,http://dbpedia.org/resource/Laryngospasm,,
11713,Left_bundle_branch_block,C0023211,http://dbpedia.org/resource/Left_bundle_branch_block,,
5162,Left_ventricular_failure,C0023212,http://dbpedia.org/resource/Noncompaction_cardiomyopathy,,
12514,Lower_limb_pain,C0023222,http://dbpedia.org/resource/Leg,,
1254,Lethargy,C0023380,http://dbpedia.org/resource/Lethargy,,
1909,Leukemia,C0023418,http://dbpedia.org/resource/Leukemia,,
5526,Lymphoid_leukemia,C0023448,http://dbpedia.org/resource/Lymphoid_leukemia,,
1,All,C0023449,http://dbpedia.org/resource/All,,
6721,Acute_lymphoblastic_leukemia,C0023449,http://dbpedia.org/resource/Acute_lymphoblastic_leukemia,,
4808,Acute_myeloid_leukemia,C0023467,http://dbpedia.org/resource/Acute_myeloid_leukemia,,
12324,Myeloid_leukemia,C0023470,http://dbpedia.org/resource/Myeloid_leukemia,,
5506,Chronic_myelogenous_leukemia,C0023473,http://dbpedia.org/resource/Chronic_myelogenous_leukemia,,
12325,Chronic_myelomonocytic_leukemia,C0023480,http://dbpedia.org/resource/Chronic_myelomonocytic_leukemia,,
4836,Acute_promyelocytic_leukemia,C0023487,http://dbpedia.org/resource/Acute_promyelocytic_leukemia,,
1974,Leukocytosis,C0023518,http://dbpedia.org/resource/Leukocytosis,,
1875,Neutropenia,C0023530,http://dbpedia.org/resource/Neutropenia,,
1882,Leukopenia,C0023530,http://dbpedia.org/resource/Leukopenia,,
2745,Oral_leukoplakia,C0023532,http://dbpedia.org/resource/Orel_Oral,,
9125,Lipodystrophy,C0023787,http://dbpedia.org/resource/Lipodystrophy,,
100578,Lipoatrophy,C0023787,http://dbpedia.org/resource/Lipoatrophy,,
12032,Lipoma,C0023798,http://dbpedia.org/resource/Lipoma,,
1394,Cirrhosis,C0023890,http://dbpedia.org/resource/Cirrhosis,,
2896,Neoplasm_of_the_liver,C0023903,http://dbpedia.org/resource/Liver_cancer,,
3419,Low_back_pain,C0024031,http://dbpedia.org/resource/Low_back_pain,,
6510,Chronic_obstructive_pulmonary_disease,C0024117,http://dbpedia.org/resource/Chronic_obstructive_pulmonary_disease,,
7417,Discoid_lupus_rash,C0024138,http://dbpedia.org/resource/Discoid_lupus_erythematosus,,
2725,Systemic_lupus_erythematosus,C0024141,http://dbpedia.org/resource/Systemic_lupus_erythematosus,,
2840,Lymphadenitis,C0024205,http://dbpedia.org/resource/Caseous_lymphadenitis,,
1004,Lymphedema,C0024236,http://dbpedia.org/resource/Lymphedema,,
100827,Lymphocytosis,C0024282,http://dbpedia.org/resource/Lymphocytosis,,
2665,Lymphoma,C0024299,http://dbpedia.org/resource/Lymphoma,,
12539,Non-Hodgkin_lymphoma,C0024305,http://dbpedia.org/resource/Non-Hodgkin_lymphoma,,
1888,Lymphopenia,C0024312,http://dbpedia.org/resource/Lymphocytopenia,,
5523,Lymphoproliferative_disorder,C0024314,http://dbpedia.org/resource/Lymphoproliferative_disorders,,
608,Macular_degeneration,C0024437,http://dbpedia.org/resource/Macular_degeneration,,
11505,Cystoid_macular_edema,C0024440,http://dbpedia.org/resource/Macular_edema,,
40049,Macular_edema,C0024440,http://dbpedia.org/resource/Macular_edema,,
2024,Malabsorption,C0024523,http://dbpedia.org/resource/Malabsorption,,
25024,Megarectum,C0025160,http://dbpedia.org/resource/Megarectum,,
2861,Melanoma,C0025202,http://dbpedia.org/resource/Melanoma,,
12056,Cutaneous_melanoma,C0025202,http://dbpedia.org/resource/Melanoma,,
25272,Melasma,C0025218,http://dbpedia.org/resource/Melasma,,
2249,Melena,C0025222,http://dbpedia.org/resource/Melena,,
2858,Meningioma,C0025286,http://dbpedia.org/resource/Meningioma,,
1287,Meningitis,C0025289,http://dbpedia.org/resource/Meningitis,,
2475,Myelomeningocele,C0025312,,,
30709,Myelocystocele,C0025312,,,
8209,Premature_ovarian_insufficiency,C0025322,http://dbpedia.org/resource/Premature_ovarian_failure,,
100805,Precocious_menopause,C0025322,http://dbpedia.org/resource/Menopause,,
132,Menorrhagia,C0025323,http://dbpedia.org/resource/Menorrhagia,,
12119,Methemoglobinemia,C0025637,http://dbpedia.org/resource/Methemoglobinemia,,
100608,Metrorrhagia,C0025874,http://dbpedia.org/resource/Metrorrhagia,,
252,Microcephaly,C0025958,http://dbpedia.org/resource/Microcephaly,,
616,Miosis,C0026205,http://dbpedia.org/resource/Miosis,,
1653,Mitral_regurgitation,C0026266,http://dbpedia.org/resource/Mitral_insufficiency,,
153,Abnormality_of_the_mouth,C0026633,http://dbpedia.org/resource/Abnormality,,
12290,Mouth_neoplasm,C0026640,http://dbpedia.org/resource/Neoplasm,,
100649,Neoplasm_of_the_oral_cavity,C0026640,http://dbpedia.org/resource/Orel_Oral,,
100022,Abnormality_of_movement,C0026650,http://dbpedia.org/resource/Abnormality,,
6775,Multiple_myeloma,C0026764,http://dbpedia.org/resource/Multiple_myeloma,,
3394,Muscle_cramps,C0026821,http://dbpedia.org/resource/Muscular_system,,
1276,Hypertonia,C0026826,http://dbpedia.org/resource/Hypertonia,,
1252,Muscular_hypotonia,C0026827,http://dbpedia.org/resource/Hypotonia,,
2063,Rigidity,C0026837,http://dbpedia.org/resource/Rigidity,,
1257,Spasticity,C0026838,http://dbpedia.org/resource/Spasticity,,
3198,Myopathy,C0026848,http://dbpedia.org/resource/Myopathy,,
2300,Mutism,C0026884,http://dbpedia.org/resource/Autism,,
11499,Mydriasis,C0026961,http://dbpedia.org/resource/Mydriasis,,
12486,Myelitis,C0026975,http://dbpedia.org/resource/Myelitis,,
1658,Myocardial_infarction,C0027051,http://dbpedia.org/resource/Myocardial_infarction,,
1700,Myocardial_necrosis,C0027051,http://dbpedia.org/resource/Necrosis,,
12819,Myocarditis,C0027059,http://dbpedia.org/resource/Myocarditis,,
1336,Myoclonus,C0027066,http://dbpedia.org/resource/Myoclonus,,
2913,Myoglobinuria,C0027080,http://dbpedia.org/resource/Myoglobinuria,,
545,Myopia,C0027092,http://dbpedia.org/resource/Myopia,,
9071,Inflammatory_myopathy,C0027121,http://dbpedia.org/resource/Inflammatory_myopathy,,
100614,Myositis,C0027121,http://dbpedia.org/resource/Myositis,,
2486,Myotonia,C0027125,http://dbpedia.org/resource/Myotonia,,
12710,Ingrown_nail,C0027343,http://dbpedia.org/resource/Ingrown_nail,,
1742,Nasal_obstruction,C0027429,http://dbpedia.org/resource/Construction-Destruction,,
100582,Nasal_polyposis,C0027430,http://dbpedia.org/resource/Polyposis_registries,,
2018,Nausea,C0027497,http://dbpedia.org/resource/Nausea,,
2664,Neoplasm,C0027651,http://dbpedia.org/resource/Neoplasm,,
123,Nephritis,C0027697,http://dbpedia.org/resource/Nephritis,,
1970,Tubulointerstitial_nephritis,C0027707,http://dbpedia.org/resource/TINAG,,
12579,Minimal_change_glomerulonephritis,C0027721,http://dbpedia.org/resource/Minimal_change_disease,,
100,Nephrotic_syndrome,C0027726,http://dbpedia.org/resource/Nephrotic_syndrome,,
10301,Spinal_dysraphism,C0027794,http://dbpedia.org/resource/Tethered_spinal_cord_syndrome,,
45005,Neural_tube_defect,C0027794,http://dbpedia.org/resource/Neural_tube_defect,,
31002,Neuritis,C0027813,http://dbpedia.org/resource/Neuritis,,
995,Melanocytic_nevus,C0027962,http://dbpedia.org/resource/Melanocytic_nevus,,
662,Nyctalopia,C0028077,http://dbpedia.org/resource/Nyctalopia,,
30166,Night_sweats,C0028081,http://dbpedia.org/resource/Night_sweats,,
17,Nocturia,C0028734,http://dbpedia.org/resource/Nocturia,,
639,Nystagmus,C0028738,http://dbpedia.org/resource/Nystagmus,,
1513,Obesity,C0028754,http://dbpedia.org/resource/Obesity,,
12246,Oculomotor_nerve_palsy,C0028866,http://dbpedia.org/resource/Oculomotor_nerve_palsy,,
876,Oligomenorrhea,C0028949,http://dbpedia.org/resource/Oligomenorrhea,,
798,Oligospermia,C0028960,http://dbpedia.org/resource/Oligospermia,,
11037,Decreased_urine_output,C0028961,http://dbpedia.org/resource/Urine,,
100520,Oliguria,C0028961,http://dbpedia.org/resource/Oliguria,,
602,Ophthalmoplegia,C0029089,http://dbpedia.org/resource/Ophthalmoparesis,,
31690,Opportunistic_infection,C0029118,http://dbpedia.org/resource/Opportunistic_infection,,
648,Optic_atrophy,C0029124,http://dbpedia.org/resource/Optic_atrophy_1,,
1138,Optic_neuropathy,C0029132,http://dbpedia.org/resource/Optic_neuropathy,,
100653,Optic_neuritis,C0029134,http://dbpedia.org/resource/Optic_neuritis,,
40184,Oral_bleeding,C0029163,http://dbpedia.org/resource/Orel_Oral,,
100796,Orchitis,C0029191,http://dbpedia.org/resource/Orchitis,,
11986,Ectopic_ossification,C0029396,http://dbpedia.org/resource/Progressive_osseous_heteroplasia,,
2758,Osteoarthritis,C0029408,http://dbpedia.org/resource/Osteoarthritis,,
2749,Osteomalacia,C0029442,http://dbpedia.org/resource/Osteomalacia,,
2754,Osteomyelitis,C0029443,http://dbpedia.org/resource/Osteomyelitis,,
938,Osteopenia,C0029453,http://dbpedia.org/resource/Osteopenia,,
939,Osteoporosis,C0029456,http://dbpedia.org/resource/Osteoporosis,,
40160,Generalized_osteoporosis,C0029456,http://dbpedia.org/resource/Osteoporosis,,
11001,Increased_bone_mineral_density,C0029464,http://dbpedia.org/resource/Bone_density,,
388,Otitis_media,C0029882,http://dbpedia.org/resource/Otitis_media,,
31353,Otitis_media_with_effusion,C0029883,http://dbpedia.org/resource/Otitis_media,,
40262,Glue_ear,C0029883,http://dbpedia.org/resource/Blue_Car,,
25318,Ovarian_carcinoma,C0029925,http://dbpedia.org/resource/Clear-cell_ovarian_carcinoma,,
138,Ovarian_cyst,C0029927,http://dbpedia.org/resource/Ovarian_cyst,,
12531,Pain,C0030193,http://dbpedia.org/resource/Pain,,
9763,Limb_pain,C0030196,http://dbpedia.org/resource/Pain_&_Gain,,
980,Pallor,C0030232,http://dbpedia.org/resource/Pallor,,
1962,Palpitations,C0030252,http://dbpedia.org/resource/Palpitations,,
5206,Pancreatic_pseudocyst,C0030299,http://dbpedia.org/resource/Pancreatic_pseudocyst,,
1733,Pancreatitis,C0030305,http://dbpedia.org/resource/Pancreatitis,,
1876,Pancytopenia,C0030312,http://dbpedia.org/resource/Pancytopenia,,
12490,Panniculitis,C0030326,http://dbpedia.org/resource/Panniculitis,,
1085,Papilledema,C0030353,http://dbpedia.org/resource/Papilledema,,
12740,Papilloma,C0030354,http://dbpedia.org/resource/Papilloma,,
2590,Paralytic_ileus,C0030446,http://dbpedia.org/resource/Ileus,,
31047,Paraproteinemia,C0030489,http://dbpedia.org/resource/Paraproteinemia,,
100733,Neoplasm_of_the_parathyroid_gland,C0030521,http://dbpedia.org/resource/Parathyroid_carcinoma,,
1324,Muscle_weakness,C0030552,http://dbpedia.org/resource/Muscle_weakness,,
3401,Paresthesia,C0030554,http://dbpedia.org/resource/Paresthesia,,
1818,Paronychia,C0030578,http://dbpedia.org/resource/Paronychia,,
11850,Parotitis,C0030583,http://dbpedia.org/resource/Parotitis,,
4398,Peptic_ulcer,C0030920,http://dbpedia.org/resource/Peptic_ulcer,,
1698,Pericardial_effusion,C0031039,http://dbpedia.org/resource/Pericardial_effusion,,
1701,Pericarditis,C0031046,http://dbpedia.org/resource/Pericarditis,,
2563,Constrictive_pericarditis,C0031048,http://dbpedia.org/resource/Constrictive_pericarditis,,
704,Periodontitis,C0031099,http://dbpedia.org/resource/Periodontitis,,
40165,Periostitis,C0031111,http://dbpedia.org/resource/Periostitis,,
9830,Peripheral_neuropathy,C0031117,http://dbpedia.org/resource/Peripheral_neuropathy,,
2586,Peritonitis,C0031154,http://dbpedia.org/resource/Peritonitis,,
11726,Persistent_fetal_circulation,C0031190,http://dbpedia.org/resource/Persistent_fetal_circulation,,
12075,Personality_disorder,C0031212,http://dbpedia.org/resource/Personality_disorder,,
967,Petechiae,C0031256,http://dbpedia.org/resource/Petechia,,
25439,Pharyngitis,C0031350,http://dbpedia.org/resource/Pharyngitis,,
9829,Phocomelia,C0031575,http://dbpedia.org/resource/Phocomelia,,
2893,Pituitary_adenoma,C0032000,http://dbpedia.org/resource/Pituitary_adenoma,,
40277,Neoplasm_of_the_pituitary_gland,C0032019,http://dbpedia.org/resource/Pituitary_gland,,
11857,Plasmacytoma,C0032131,http://dbpedia.org/resource/Plasmacytoma,,
2202,Pleural_effusion,C0032227,http://dbpedia.org/resource/Pleural_effusion,,
2102,Pleuritis,C0032231,http://dbpedia.org/resource/Aleuritin,,
2090,Pneumonia,C0032285,http://dbpedia.org/resource/Pneumonia,,
11951,Aspiration_pneumonia,C0032290,http://dbpedia.org/resource/Aspiration_pneumonia,,
2107,Pneumothorax,C0032326,http://dbpedia.org/resource/Pneumothorax,,
147,Polycystic_ovaries,C0032460,http://dbpedia.org/resource/Polycystic_ovary_syndrome,,
1901,Polycythemia,C0032461,http://dbpedia.org/resource/Polycythemia,,
400007,Polymenorrhea,C0032519,,,
31003,Polyneuritis,C0032541,http://dbpedia.org/resource/Polyneurini,,
103,Polyuria,C0032617,http://dbpedia.org/resource/Polyuria,,
11891,Post-partum_hemorrhage,C0032797,http://dbpedia.org/resource/Post-partum_psychosis,,
31456,Ectopic_pregnancy,C0032987,http://dbpedia.org/resource/Ectopic_pregnancy,,
6699,Premature_atrial_contractions,C0033036,http://dbpedia.org/resource/Premature_atrial_contraction,,
12876,Premature_ejaculation,C0033038,http://dbpedia.org/resource/Premature_ejaculation,,
200023,Priapism,C0033117,http://dbpedia.org/resource/Priapism,,
6767,Pituitary_prolactin_cell_adenoma,C0033375,http://dbpedia.org/resource/Prolactinoma,,
40278,Prolactinoma,C0033375,http://dbpedia.org/resource/Prolactinoma,,
100787,Prostate_neoplasm,C0033578,http://dbpedia.org/resource/Prostate_cancer,,
24,Prostatitis,C0033581,http://dbpedia.org/resource/Prostatitis,,
93,Proteinuria,C0033687,http://dbpedia.org/resource/Proteinuria,,
989,Pruritus,C0033774,http://dbpedia.org/resource/Pluribus,,
32004,Pruritus_vulvae,C0033778,http://dbpedia.org/resource/Pruritus_vulvae,,
12228,Tension-type_headache,C0033893,http://dbpedia.org/resource/Tension_headache,,
709,Psychosis,C0033975,http://dbpedia.org/resource/Psychosis,,
823,Delayed_puberty,C0034012,http://dbpedia.org/resource/Delayed_puberty,,
826,Precocious_puberty,C0034013,http://dbpedia.org/resource/Precocious_puberty,,
100598,Pulmonary_edema,C0034063,http://dbpedia.org/resource/Pulmonary_edema,,
2204,Pulmonary_embolism,C0034065,http://dbpedia.org/resource/Pulmonary_embolism,,
2206,Pulmonary_fibrosis,C0034069,http://dbpedia.org/resource/Pulmonary_fibrosis,,
1648,Cor_pulmonale,C0034072,http://dbpedia.org/resource/Cop_Car,,
979,Purpura,C0034150,http://dbpedia.org/resource/Purpura,,
12330,Pyelonephritis,C0034186,http://dbpedia.org/resource/Pyelonephritis,,
2021,Pyloric_stenosis,C0034194,http://dbpedia.org/resource/Pyloric_stenosis,,
999,Pyoderma,C0034212,http://dbpedia.org/resource/Pyoderma,,
12085,Pyuria,C0034359,http://dbpedia.org/resource/Pyuria,,
2445,Tetraplegia,C0034372,http://dbpedia.org/resource/Tetraplegia,,
3978,Fractured_radius,C0034628,http://dbpedia.org/resource/Distal_radius_fracture,,
30830,Crackles,C0034642,http://dbpedia.org/resource/Crackles,,
30880,Raynaud_phenomenon,C0034735,http://dbpedia.org/resource/Raynaud's_phenomenon,,
10780,Hyperacusis,C0034880,http://dbpedia.org/resource/Hyperacusis,,
2035,Rectal_prolapse,C0034888,http://dbpedia.org/resource/Rectal_prolapse,,
12410,Pure_red_cell_aplasia,C0034902,http://dbpedia.org/resource/Pure_red_cell_aplasia,,
31826,Abnormal_reflex,C0034933,http://dbpedia.org/resource/Reflex,,
3487,Babinski_sign,C0034935,http://dbpedia.org/resource/Plantar_reflex,,
1920,Renal_artery_stenosis,C0035067,http://dbpedia.org/resource/Renal_artery_stenosis,,
83,Renal_insufficiency,C0035078,http://dbpedia.org/resource/Renal_failure,,
11947,Respiratory_tract_infection,C0035243,http://dbpedia.org/resource/Respiratory_tract_infection,,
12452,Restless_legs,C0035258,http://dbpedia.org/resource/Restless_Legs_(song),,
25326,Retinal_arterial_occlusion,C0035302,http://dbpedia.org/resource/Branch_retinal_artery_occlusion,,
546,Retinal_degeneration,C0035304,http://dbpedia.org/resource/Retinal_degeneration,,
541,Retinal_detachment,C0035305,http://dbpedia.org/resource/Retinal_detachment,,
488,Retinopathy,C0035309,http://dbpedia.org/resource/Retinopathy,,
573,Retinal_hemorrhage,C0035317,http://dbpedia.org/resource/Retinal_haemorrhage,,
31805,Intraretinal_hemorrhage,C0035317,http://dbpedia.org/resource/Bleeding,,
11530,Retinal_hole,C0035321,http://dbpedia.org/resource/Holme_Hale,,
11958,Retinal_perforation,C0035321,http://dbpedia.org/resource/Perforation,,
12636,Retinal_vein_occlusion,C0035328,http://dbpedia.org/resource/Central_retinal_vein_occlusion,,
500049,Retinopathy_of_prematurity,C0035344,http://dbpedia.org/resource/Retinopathy_of_prematurity,,
5200,Retroperitoneal_fibrosis,C0035357,http://dbpedia.org/resource/Retroperitoneal_fibrosis,,
3201,Rhabdomyolysis,C0035410,http://dbpedia.org/resource/Rhabdomyolysis,,
12384,Rhinitis,C0035455,http://dbpedia.org/resource/Rhinitis,,
30831,Rhonchi,C0035508,http://dbpedia.org/resource/Rhonchi,,
2748,Rickets,C0035579,http://dbpedia.org/resource/Rickets,,
100726,Kaposi's_sarcoma,C0036220,http://dbpedia.org/resource/Kaposi's_sarcoma,,
100753,Schizophrenia,C0036341,http://dbpedia.org/resource/Schizophrenia,,
11868,Sciatica,C0036396,http://dbpedia.org/resource/Sciatica,,
100532,Scleritis,C0036416,http://dbpedia.org/resource/Scleritis,,
2650,Scoliosis,C0036439,http://dbpedia.org/resource/Scoliosis,,
575,Scotoma,C0036454,http://dbpedia.org/resource/Scotoma,,
